,header,contents,date
62,"KB금융스타참피언쉽 3라운드 박인비,전인지,김효주, 해외파 성적. 블랙스톤이천GC.","해외파인 박인비, 전인지는 부진한 성적을 거둔 반면 이대회 디펜딩챔피언 김효주는 4언더파를 기록해 최혜진과 공동 2위로 마쳤다. 블랙스톤이천GC는 어려운 코스 공략의 골프장으로 유명한 명성답게 출전 선수들이 코스 공략에 어려움을 느끼며 좋은 타수를 기록하지 못했다. 박인비는 3R...",2021. 9. 11.
63,"2022 디오 임플란트 LA 오픈 1R 엘리슨 리 1위, 김세영 유소연 5위, 고진영, 박인비...","한국의 김세영, 유소연이 나란히 공동 5위를 기록한 간운데 박인비, 고진영, 전인지, 이미림, 박성현, 최운정 등의 선수들이 부진한 경기를... 박인비는 좁은 페어웨이에 잘 공략하며 그린 적중 14개로 샷의 정확성은 매우 높았습니다. 그러나 박인비의 가장 큰 강점인 퍼트에서 실수가...",2022. 4. 22.
64,"투어 2022 한국 선수들 상금 랭킹 톱10 고진영, 김효주, 최혜진, 전인지, 박인비","5위는박인비 24만불, 6위 양희영 23만불을 받았습니다. 아직 2022 시즌 우승이 없는 전인지, 박인비, 양희영 선수들의 선전과 우승을 기원합니다. 2022 시즌 미국여자프로골프 투어 한국선수 상금 랭킹 7위는 이정은6 선수가 차지했습니다. 이정은6 선수는15만불을 획득했으며 8위는최운정...",2022. 5. 19.
65,"미국여자프로골프 2022, 디오 임플란트 LA 오픈 박인비 공동 3위 7언더파 한국선수...",박인비 김세영 강혜지 최운정 최혜진 등 5명의 선수들이 톱10에 당당하게 이름을 올렸습니다. 고진영은 파이널라운드에서 샷의 정확성이 떨어지면서 디오 임플란트 LA 오픈에서 톱10에 들지 못했습니다. 2022년 디오 임플란트 LA 오픈 대회의 최고 성적은 박인비로 7언더파를 기록하며 공동...,2022. 4. 25.
66,"드라이브온 챔피언십 LPGA 2022, 박인비, 전인지, 이정은6,최혜진 등 14명 출전...",한국여자프로골프 선수는 박인비를 비롯해 14명이 참가해 우승을 노린다. 본 대회 출전선수는 120명이 참가해 2라운드 36홀 후에 공동... LPGA신인왕#LPGA투어#세계랭킹1위#최혜진#안나린#홍예은#드라이브온첌피언십#전인지#박인비#전인지#이정은6#김아림#리디아고#대니엘강,2022. 2. 1.
67,"아문디 에비앙 챔피언십 LPGA 5대 메이저대회 한국선수 역대 우승자 박인비,김효주...","2위 박인비. 3위 제시카코다. 4위 전인지. 5위 유소연 LPGA 포인트 점수 랭킹. 1위 넬리코다. 2위 패티 타바타나킷. 3위 리디아고. 4위 박인비. 5위 고진영. 에비앙레뱅은 프랑스 론알프 오트사부아주에 위치한 도시로, 레만 호 유역에 자리잡고 있다. 면적은 4.3km2, 인구는 8,527명, 인구 밀도는...",2021. 7. 22.
68,"상금 1000만달러 클럽, 고진영 가입, 박세리. 박인비, 유소연, 김세영, 최나연, 양희영",중 2000만달러를 벌어들일 유일한 선수로 평가받고 있습니다. 한국 선수LPGA 통산 상금 1000만달러 클럽 순위. 박세리 1258만3713달러. 박인비 1809만1708달러. 유소연 1187만7205달러. 김세영 1129만8014달러. 최나연 1094만8871달러. 양희영 1051만5477달러. 고진영 1010만5232달러.,2022. 6. 8.
69,"전인지,김세영, 김효주, 최혜진, 박인비, 고진영 대회상금, KPMG 위민스 PGA...","여자골프 PGA 선수권대회와 같은 성격의 대회로 박인비 3회 우승, 박성현, 김세영이 우승을 차지했습니다. 2022 KPMG 위민스 PGA 챔피언십... KPMG 위민스 PGA 챔피언십 2022 대회에서 공동 25위에는 박인비, 엔젤인, 이정은, 제니신이 오버파를 기록하며 대회 상금 80,744달러...",2022. 6. 27.
70,"150만달러 2라운드 합계 이정은6 8언더파, 톱10,전인지 6언더파, 박인비 5언더파.",박인비. 전인지 선수는 2라운드에서 버디 4개를 잡아내며 4타를 줄였다. 2라운드 중간 합계 6언더파 138타를 친 전인지는 공동 34위에서 공동 16위로 급 상승했다. 전인지는 2라운드에서 경기력이 크게 향상되어 그린 적중 14개와 퍼트 수 28개의 안정된 경기력이 돋보였다. 박인비...,2022. 2. 5.
71,"03.24. 코스아비아라 GC 파72, 6612야드 총상금150만 달러 디펜딩챔피언 박인비.","한국의 박인비 프로입니다. 본 대회 참가하는 선수는 총 143명으로 한국 기업의 주최자 KLPGA 투어 선수들이 좋은 참가할 기회를 얻었습니다.... 강혜지, 고진영, 김세영, 김아림, 김인경, 김효주, 박성현, 박인비, 박희영, 안나린, 양희영, 이미림, 이정은, 이정은6, 임희정, 전인지, 전지원...",2022. 3. 21.
72,"LPGA 투어 세계랭킹 한국 선수들, 고진영 1위, 김효주 박인비, 김세영, 박민지 톱10...","세계랭킹 8위 김효주 한국, 세계랭킹 9위 박인비 한국. 세계랭킹 10위 김세영 한국. 세계랭킹 21위 박민지 한국 세계랭킹 24위 이정은6 한국. 세계랭킹 31위 전인지 한국. 세계랭킹 34위 유해란 한국. 세계랭킹 37위 김아림 한국. 세계랭킹 39위 유소연 한국. 세계랭킹 49위 장하나 한국....",2022. 5. 25.
73,김세영 박인비 톱10 랭크 디오 임플란트 LA 오픈 2R,"박인비 3언더파로 디오 임플란트 LA 오픈 대회의 2R 경기를 마쳤습니다. 박인비는 전반에 버디 3개를 잡아내며 순조롭게 경기를 출발했습니다. 후반 라운드에서 12번홀 보기를 기록하면서 13, 14번홀 파,15번홀 버디, 17번홀 버디를 오늘 경기에서 4타를 줄이면서 공동 6위에 자리잡았습니다....",2022. 4. 23.
74,"LPGA 투어 세계랭킹 2022년3월, 고진영,박인비,김세영,전인지,이정은6.","박인비는 세계 6위를 지켰지만 김세영은 두 계단 하락한 세계 7위에 위치했습니다. 다니엘 강은 싱가포르에서 공동 9위, 박인비는 공동 17위, 김세영은 단독 48위로 각각 마쳤습니다. 지난해 연말부터 상승세가 뚜렷한 전인지는 세계랭킹 25위로 9계단 뛰어올랐습니다. 이정은6는 세계랭킹...",2022. 3. 11.
75,"2022 뱅크 오브 호프 LPGA 매치플레이, 디펜딩챔피언 엘리 유잉 김효주,박인비...","한국 출전 선수 총 10명으로 김효주, 박인비, 이정은6, 유소연, 신지은, 지은희, 김아림, 최혜진, 최운정, 강혜지 선수가 출전하며 세계랭킹 1위 고진영과 전인지는 출전 명단에 없습니다. 사진 LPGA 대회 개요 LPGA 뱅크 오브 호프 LPGA 매치플레이 기간2022.05.25.~05.30. 코스섀도우 크릭...",2022. 5. 17.
76,"여자골프 세계랭킹 톱10, 고진영, 김효주, 박인비, 김세영, 김아림 KLPGA 챔피언십...","넬리코다 세계랭킹2위 리디아고 세계랭킹3위 이민지 세계랭킹5위 김효주 세계랭킹7위 박인비 세계랭킹8위 김세영 세계랭킹10위 김아림 세계랭킹39위 고진영 솔레어 1위, 김효주 롯데 7위, 박인비 KB금융그룹, 김세영 메디힐, 각각 8위와 10위에 랭크되었습니다. 미국의 넬리 코다 2위...",2022. 5. 3.
77,"[HVC토너먼트 최종] 대니얼 강 우승(-16), 브룩 핸더슨 2위(-13), 박인비 T8(-6)...","박인비(33세)는 한국 선수 중 가장 좋은 성적인 공동 8위로 첫 대회를 마무리했다. 22시즌 개막전에서 우승한 대니얼 강 24일 미국... 박인비는 이날 버디를 4개 잡았지만 보기는 5개를 보태면서 1오버파 73타, 합계 7언더파 281타로 3라운드보다 순위가 내려앉았다. 김아림...",2022. 1. 24.
78,"박인비, '골든 슈퍼 커리어 그랜드슬램' 가능할까?",박인비(32세)가 '골든 슈퍼 커리어 그랜드슬램'을 달성할 수 있을까? 박인비는 지난 2015년 리코여자브리티시오픈에서 우승하면서 미국여자프로골프(LPGA)투어 역사상 7번째로 커리어 그랜드슬램(Career Grand Slam) 을 달성했다. 그랜드슬램은 한 시즌에 그해 열린 메이저 대회에서 모두...,2021. 7. 22.
79,"고진영,박인비,이정은6,김세영,김효주,전인지,유소연. LPGA 2021시즌 상금순위.","표인트 3520.2 평균타수 68.87 드라이브 비거리 258.4y 박인비. LPGA 한국선수 2위. KB 금융그룹 2021 성적, 상금. 학력 숙명여자대학교 국제관계대학원 국제홍보및공공외교 석사과정 데뷔 2008년 KLPGA 입회 시즌기록 2021 상금 1,116,295 포인트 2096 평균타수 69.53...",2021. 11. 24.
80,"KB 스타챔피언십 개막, 블랙스톤 이천GC. 박인비,전인지,김효주 출전, 경기도 이천시.","전인지, 박인비. 사진-KLPGA. 사진자료-KB금융스타챔피언십 포터콜 KLPGA, KB금융그룹 제공. 2021 시즌 한국여자프로골프 투어 시즌 메이저 대회인... KB 금융 스타챔피언십에는 해외파인 LPGA 투어에서 활동하는 박인비,김효주, 전인지가 출전한다. 국내파를 대표하는 박민지, 이소미, 장하나...",2021. 9. 8.
81,"LPGA 한국선수 2021시즌 상금순위 1위 고진영 23억원, LPGA 누적상금 1위 박인비...","2위 박인비 1,116,295달러 한화13억원, LPGA 누적상금 17,850,220 달러 한화 208억원. 3위 이정은6 1,001,663달러 한화 11억7천만원. LPGA 누적상금 3,274,264 달러 한화 38억원. 4위 김효주 841,707달러 한화 9억 8천만원. LPGA 누적상금 5,055,147 달러 한화 59억원. 5위 김세영 743...",2021. 10. 27.
82,"LPGA,기아클래식 2R 박인비선수 단독 선두질주","2021,LPGA투어 기아클래식 박인비선수 선두 유지 전인지선수 실격!! 미국 캘리포니아주 칼즈배드 아비아라 GC 에서 막을 내린 2021,LPGA투어 기아클래식 2R 결과 박인비선수가 1R에 이어 단독선두를 이어가고 있다. 2R에서 박인비선수는 버디4개, 보기 1개로 3타를 줄이며 2R 합계 9언더파 135타를...",2021. 3. 27.
83,"선수들 성적 2R 고진영 2위, 박인비9위, 최혜진 18위, 김인경, 최나연, 안나린 컷탈락.","한국 선수로는 박인비가 2라운드에서 4타를 줄여 합계 4언더파로 공동 9위로 순위를 대폭 끌어올렸읍니다.. 최혜진은 합계 2언더파 공동 18위를 기록했고 김인경과 최나연은 합계 3오버파, 안나린은 합계 4오버파로 컷탈락을 하면서 라운드 진출에 실패했습니다",2022. 4. 30.
84,기아클래식1라운드결과/기아클래식박인비단독선두/박인비단독선두,"코다,4위 #박인비,8위 #김효주 를 비롯해 세계랭캥 10위 이내의 선수들 모두가 출전했습니다 #기아클래식1라운드결과 박인비선수가 #노보기플레이로 6언더파 단독선두에 나섰고 한국의 김효주선수가 5언더파로 뒤를 이었고 #전인지선수도 노보기플레이로로 4언더로 선두권에 이름을...",2021. 3. 26.
85,LPGA박인비박희영공동선두/HSBC위민스월드챔피언십2라운드박인비박희영공동선두,"선두였던 #박인비는 #박희영, #김효주와 안정된 드라이버로 페어웨이 안착에 집중 하는 방향으로 노련한 경기운영을 하며 두선수와 선두를 주거니 받거니 하다가 결국 박인비와 박희영이 11언더파로 공동선두에 나섰고 김효주가 9언더파로 뒤를이었다ㆍ #유소연과 #양희영이 오늘 3타를...",2021. 4. 30.
86,"샵라이트 LPGA 클래식 2R 박인비,고진영 공동선두","LPGA투어 시즌 25번째 대회 ""샵라이트 LPGA 클래식"" 무빙데이 결과 박인비,고진영 공동선두 우승경쟁 돌입! 미국 뉴저지주 갤러웨이의 시뷰돌체 리조트 베이코스CC에서 열리고 있는 #LPGA투어 2021 시즌 25번째 대회인 #샵라이트LPGA클래식 2R결과, #박인비선수와 #고진영선수가 11언더 파를 기록...",2021. 10. 3.
87,"도쿄올림픽 여자골프 한국선수들 박세리 감독, 박인비,고진영,김세영,김효주","도쿄올림픽 골프 국가대표 박인비. 도쿄올림픽 여자골프 국가대표 고진영. 도쿄올림픽 여자골프 국가대표 김세영. 도쿄올림픽 여자골프... 김효주는 5언더파 208타로 공동 18위, 브라질 리우데자네이루 올림픽 금메달리스트 박인비는 3언더파 210타로 공동 25위를 기록했다. 우리나라는 이번...",2021. 8. 6.
88,LPGA매치플레이 박인비16강진출/뱅크오브호프LPGA매치플레이16강진출자,"LPGA매치플레이 3일차 예선결과 한국선수중에는 #박인비,#신지은,#지은희선수만 16강에 진출하였다ㆍ #뱅크오브호프LPGA매치플레이 3일차... 탈락했다ㆍ 박인비는 가비로페즈를 2&1으로 물리치고 16강에 안착했고 #김세영은 알토마이어와 연장에서 패해16강진출이 좌절됐다 지은희는 #유소연과...",2021. 5. 29.
89,"LPGA 넬리코다 마이어 클래식 우승,마이어 클래식 전인지 3위,박인비 10위.",LPGA 마이어 클래식 10위 17언더파 박인비 상금 41.278Us달러 한화 약 4천 3백만원. 박인비는 KB금융그룹과 후원 계약을 오랫동안 유지하고 있다. 박인비 골프 웨어는 해피랜드 코퍼레이션의 퍼포먼스 골프웨어 브랜드 스릭슨 골프웨어와 의류 후원 계약을 맺었다. 박인비는 앞으로...,2021. 6. 21.
90,"650만달러 증액 발표, 우승상금 100만달러, 박인비, 김효주, 전인지, 고진영 우승.","코스 프랑스 에비앙 리조트 GC 파 71, 6463야드 총상금$6,500,000 우승상금 $1,000,000 디펜딩챔피언 이 민지 ( 에비앙 챔피언십 우승자 박인비,김효주, 전인지, 고진영 ) 미국여자프로골프투어와 유럽여자프로골프가 공동 주관하는 메이저 대회로 2000년부터 LPGA 투어 공식 대회가...",2022. 5. 19.
91,뉴케어 액티브 프레소 골프선수 박인비 프로틴커피,뉴케어 액티브 프레소 골프선수 박인비 프로틴커피 프로피(Proffee)라고 아시나요? 단백질 프로틴과 커피의 합성어로 에스프레소에 단백질 쉐이크를... 골프선수 박인비 선수가 모델이라 박인비 단백질로 불리기도 한대요 저도 많은 단백질 제품을 먹어봤지만 커피맛 단백질은 처음이라 맛이...,2021. 8. 12.
92,숍라이트 LPGA 클래식 2021-2022 박인비 고진영 공동 준우승.,한국여자프로골프 대명사이며 세계적인 탑 랭커인 박인비와 고진영이 미국에서 열린 LPGA 투어 숍라이트 클래식에서 박인비와 고진영이 아쉬운 공동 2위에 차지했다. 2R까지 공동 선두를 달린 박인비와 고진영은 미국 뉴저지주 갤러웨이의 돌체 호텔 시뷰 베이코스에서 열린 대회...,2021. 10. 4.
93,어쩌다사장 조인성 남주혁 박병은 횟집 오픈 (박인비 나이 남편 남기협),배우 남주혁 만능 알바생 활약 이후에는 골프 선수 박인비가 '어쩌다 사장'을 찾습니다 ^^ 박인비는 새로운 재료까지 준비해와 차태현과 조인성의 마음을 사로잡는다고. 박인비 나이는 1988년생으로 올해 34세. 와이드앵글 지난 2014년 박인비의 스윙 코치 남기협과 결혼했습니다. KAMA 7살 연상...,2021. 4. 8.
